1403636583.713556 -0.003837 -0.024432 -0.053703 0.823080 -0.005621 0.567893 0.002321
1403636583.813555 -0.000519 -0.026845 -0.116230 0.835961 -0.008571 0.548705 -0.004286
1403636583.913555 -0.003116 -0.027691 -0.162785 0.843011 -0.006450 0.537852 -0.002399
1403636584.013556 -0.006941 -0.025495 -0.190953 0.845227 0.000279 0.534397 -0.003290
1403636584.113555 -0.008620 -0.021828 -0.191746 0.845021 0.005647 0.534618 -0.009527
1403636584.213556 -0.005520 -0.019301 -0.162966 0.844892 0.009989 0.534680 -0.013219
1403636584.313555 -0.001101 -0.016836 -0.113610 0.842950 0.012733 0.537593 -0.016303
1403636584.413555 0.006348 -0.016998 -0.050054 0.840868 0.016974 0.540814 -0.013124
1403636584.513556 0.014836 -0.017462 0.021397 0.835357 0.023575 0.548989 -0.015301
1403636584.613555 0.022931 -0.018471 0.096243 0.826417 0.023260 0.562276 -0.018445
1403636584.713556 0.027723 -0.019780 0.166544 0.813766 0.020828 0.580498 -0.019327
1403636584.813555 0.027213 -0.021404 0.226431 0.802373 0.019238 0.596152 -0.020763
1403636584.913555 0.023592 -0.022748 0.268693 0.794810 0.017812 0.605960 -0.027789
1403636585.013556 0.022127 -0.021801 0.283658 0.793731 0.012517 0.607479 -0.028349
1403636585.113555 0.022267 -0.023675 0.269901 0.795314 0.012970 0.605191 -0.032440
1403636585.213556 0.024470 -0.026472 0.234032 0.798460 0.012802 0.600985 -0.033379
1403636585.313555 0.027389 -0.028693 0.184301 0.802231 0.014732 0.596307 -0.025029
1403636585.413555 0.029530 -0.031012 0.130422 0.806118 0.019579 0.591111 -0.019437
1403636585.513556 0.027637 -0.032117 0.077844 0.811741 0.026249 0.583011 -0.022017
1403636585.613555 0.019842 -0.031955 0.031901 0.818073 0.037105 0.572837 -0.035175
1403636585.713556 0.008379 -0.031840 0.000135 0.825634 0.043428 0.560242 -0.050706
1403636585.813555 -0.002516 -0.032426 -0.016463 0.834167 0.043701 0.546379 -0.061040
1403636585.913555 -0.012248 -0.032205 -0.022112 0.844030 0.044850 0.529646 -0.071247
1403636586.013556 -0.019172 -0.032809 -0.021912 0.856384 0.042314 0.509514 -0.072187
1403636586.113555 -0.025040 -0.032570 -0.018644 0.869010 0.036293 0.489305 -0.063908
1403636586.213556 -0.031649 -0.029206 -0.013715 0.878205 0.030653 0.473389 -0.060982
1403636586.313555 -0.040699 -0.027264 -0.009871 0.887774 0.028658 0.455130 -0.062392
1403636586.413555 -0.051634 -0.027991 -0.007840 0.897652 0.025228 0.435355 -0.063636
1403636586.513556 -0.062353 -0.032010 -0.006125 0.905825 0.027365 0.418061 -0.062909
1403636586.613555 -0.068739 -0.038909 -0.002208 0.910334 0.030709 0.407709 -0.064206
1403636586.713556 -0.068457 -0.048212 0.001657 0.909643 0.030281 0.409071 -0.065527
1403636586.813555 -0.064491 -0.056955 0.003700 0.906316 0.030658 0.415667 -0.069808
1403636586.913555 -0.059577 -0.061631 0.003471 0.903605 0.033772 0.421225 -0.070191
1403636587.013556 -0.054187 -0.062678 0.003269 0.901988 0.039135 0.424025 -0.071340
1403636587.113555 -0.048559 -0.064529 0.003176 0.903048 0.043474 0.421315 -0.071472
1403636587.213556 -0.041523 -0.070220 0.002596 0.904769 0.045326 0.417586 -0.070433
1403636587.313555 -0.033092 -0.081480 0.001777 0.905913 0.042689 0.415596 -0.069133
1403636587.413555 -0.022914 -0.100908 0.000017 0.906832 0.039636 0.414011 -0.068410
1403636587.513556 -0.012525 -0.126181 -0.001847 0.908011 0.034488 0.411967 -0.067892
1403636587.613555 -0.002958 -0.159150 -0.002250 0.908461 0.029482 0.411497 -0.067082
1403636587.713556 0.008095 -0.195746 -0.001830 0.906478 0.022815 0.416474 -0.065783
1403636587.813555 0.018506 -0.232485 -0.000831 0.904151 0.014099 0.422384 -0.062487
1403636587.913555 0.027318 -0.268214 -0.003465 0.904580 0.007215 0.422199 -0.058568
1403636588.013556 0.033866 -0.301082 -0.008650 0.908765 0.000916 0.414290 -0.050096
1403636588.113555 0.039630 -0.326621 -0.015155 0.912301 -0.004278 0.406730 -0.047525
1403636588.213556 0.043584 -0.345228 -0.020715 0.913208 -0.004015 0.404782 -0.046759
1403636588.313555 0.045937 -0.357178 -0.024220 0.912133 -0.004880 0.407060 -0.047877
1403636588.413555 0.045694 -0.359315 -0.026453 0.910629 -0.005646 0.410138 -0.050101
1403636588.513556 0.043128 -0.354503 -0.026424 0.910685 -0.006369 0.410181 -0.048621
1403636588.613555 0.038180 -0.341240 -0.022249 0.910553 -0.006493 0.410643 -0.047151
1403636588.713556 0.030342 -0.320658 -0.018063 0.910462 -0.004922 0.410591 -0.049495
1403636588.813555 0.020879 -0.293274 -0.016360 0.911506 -0.000353 0.407965 -0.052176
1403636588.913555 0.011588 -0.259631 -0.014304 0.911636 0.003237 0.407078 -0.056535
1403636589.013556 0.000816 -0.221509 -0.009979 0.910301 0.008148 0.409461 -0.060230
1403636589.113555 -0.011098 -0.180740 -0.003321 0.907779 0.014396 0.414290 -0.063977
1403636589.213556 -0.022539 -0.137294 0.004116 0.905932 0.018464 0.417717 -0.066775
1403636589.313555 -0.034621 -0.091233 0.009702 0.906279 0.023907 0.416353 -0.068827
1403636589.413555 -0.046344 -0.045095 0.012188 0.907607 0.030017 0.412717 -0.070802
1403636589.513556 -0.057711 0.001187 0.014021 0.907287 0.033621 0.413116 -0.070963
1403636589.613555 -0.069033 0.047127 0.014900 0.906005 0.036446 0.415449 -0.072310
1403636589.713556 -0.080286 0.092387 0.015220 0.905016 0.039724 0.417091 -0.073508
1403636589.813555 -0.091016 0.135269 0.013355 0.905523 0.045047 0.414517 -0.078577
1403636589.913555 -0.100424 0.171940 0.009858 0.907548 0.051840 0.408260 -0.083625
1403636590.013556 -0.108139 0.202729 0.006658 0.907387 0.056962 0.406312 -0.091187
1403636590.113555 -0.113328 0.224963 0.007004 0.904258 0.060929 0.411605 -0.095846
1403636590.213556 -0.116506 0.234749 0.009070 0.901451 0.063424 0.416525 -0.099351
1403636590.313555 -0.118340 0.233701 0.010654 0.901669 0.064454 0.416566 -0.096498
1403636590.413555 -0.118273 0.219471 0.011978 0.903005 0.062090 0.415353 -0.090597
1403636590.513556 -0.115798 0.193718 0.013833 0.903219 0.058049 0.417156 -0.082506
1403636590.613555 -0.112502 0.159701 0.016775 0.902409 0.054872 0.420428 -0.076725
1403636590.713556 -0.106821 0.120595 0.017716 0.902715 0.050336 0.421376 -0.070810
1403636590.813555 -0.099420 0.078230 0.016174 0.904963 0.045100 0.417491 -0.068627
1403636590.913555 -0.089723 0.032862 0.012323 0.907669 0.040588 0.412263 -0.067300
1403636591.013556 -0.079536 -0.013767 0.008551 0.908285 0.038766 0.411318 -0.065828
1403636591.113555 -0.068410 -0.058054 0.005537 0.907595 0.038253 0.412541 -0.067947
1403636591.213556 -0.057491 -0.099311 0.003013 0.907995 0.035578 0.411795 -0.068588
1403636591.313555 -0.047552 -0.135444 -0.001712 0.909331 0.032590 0.409409 -0.066629
1403636591.413555 -0.039529 -0.164275 -0.007634 0.910504 0.028004 0.407648 -0.063412
1403636591.513556 -0.031399 -0.183453 -0.016122 0.910310 0.024285 0.408686 -0.061005
1403636591.613555 -0.022028 -0.198700 -0.024290 0.906767 0.014208 0.418282 -0.051108
1403636591.713556 -0.012913 -0.207636 -0.030108 0.898608 0.006230 0.436701 -0.041921
1403636591.813555 -0.005227 -0.213356 -0.031045 0.889329 -0.000321 0.456114 -0.032451
1403636591.913555 0.002099 -0.218506 -0.030230 0.882848 -0.008168 0.468862 -0.026082
1403636592.013556 0.011673 -0.225279 -0.030813 0.884451 -0.018249 0.465704 -0.023108
1403636592.113555 0.028644 -0.235747 -0.032938 0.887787 -0.030582 0.458851 -0.018850
1403636592.213556 0.049880 -0.246618 -0.034490 0.891645 -0.040643 0.450697 -0.013795
1403636592.313555 0.075681 -0.254580 -0.036352 0.895508 -0.043032 0.442763 -0.013215
1403636592.413555 0.104259 -0.255428 -0.036355 0.898260 -0.042616 0.437022 -0.017990
1403636592.513556 0.135961 -0.246398 -0.034690 0.897441 -0.033821 0.439084 -0.025699
1403636592.613555 0.167378 -0.227348 -0.033060 0.893197 -0.018244 0.447999 -0.034112
1403636592.713556 0.195516 -0.199128 -0.033575 0.890050 0.000203 0.453892 -0.042341
1403636592.813555 0.216385 -0.160869 -0.034464 0.888943 0.021241 0.453866 -0.057759
